Date,SPY,DIA
2022-07-14,358.22821044921875,285.7435302734375
2022-07-15,365.0721130371094,291.7032775878906
2022-07-18,362.0577697753906,289.8280944824219
2022-07-19,371.84027099609375,296.78802490234375
2022-07-20,374.21014404296875,297.3757019042969
2022-07-21,378.0207824707031,298.9337158203125
2022-07-22,374.513427734375,297.6744079589844
2022-07-25,374.9684753417969,298.5138854980469
2022-07-26,370.5321960449219,296.25616455078125
2022-07-27,380.1535339355469,300.42657470703125
2022-07-28,384.92156982421875,303.43072509765625
2022-07-29,390.53326416015625,306.6308898925781
2022-08-01,389.3768310546875,306.05242919921875
2022-08-02,386.8079528808594,302.32049560546875
2022-08-03,392.8652038574219,306.1643981933594
2022-08-04,392.5997314453125,305.4179992675781
2022-08-05,391.9361877441406,305.98699951171875
2022-08-08,391.4811096191406,306.4070739746094
2022-08-09,389.9266357421875,305.9311218261719
2022-08-10,398.11663818359375,310.8664855957031
2022-08-11,398.11663818359375,311.34228515625
2022-08-12,404.8563537597656,315.186279296875
2022-08-15,406.5246276855469,316.6230163574219
2022-08-16,407.3209228515625,318.8341064453125
2022-08-17,404.4297790527344,317.3974304199219
2022-08-18,405.6051940917969,317.7518005371094
2022-08-19,400.15460205078125,315.0560302734375
2022-08-22,391.82244873046875,309.1856384277344
2022-08-23,390.8745422363281,307.6431884765625
2022-08-24,392.12579345703125,308.34423828125
2022-08-25,397.6615905761719,311.4197082519531
2022-08-26,384.20111083984375,301.86627197265625
2022-08-29,381.6607360839844,300.15557861328125
2022-08-30,377.4709167480469,297.2952880859375
2022-08-31,374.5987548828125,295.0612487792969
2022-09-01,375.7741394042969,296.37921142578125
2022-09-02,371.8118591308594,293.2945556640625
2022-09-06,370.408935546875,291.8362731933594
2022-09-07,377.0633544921875,295.6967468261719
2022-09-08,379.5279541015625,297.4822692871094
2022-09-09,385.42401123046875,301.2587585449219
2022-09-12,389.5664367675781,303.3994140625
2022-09-13,372.6270751953125,291.3969421386719
2022-09-14,374.0489196777344,291.7054138183594
2022-09-15,369.80224609375,290.1163330078125
2022-09-16,366.98114013671875,288.7224426269531
